Printing events sorted by their type: 
************************************** 

 Event raise time = 490, type = PersonMoveEvent, source = Child1 - ID: 76.0
 Event raise time = 3890, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 3900, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 3910, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 3910, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 3920, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 3930, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 3940, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 3950, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 4090, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 4100, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 4110, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 4120, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 4130, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 4140, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 4150, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 4160, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 4170, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 4180, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 4450, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 4590, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 4600, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 4610, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 4830, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 4970, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 4980, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 5010, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 5020, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 5250, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 5290, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 5300, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 5310, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 5320, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 5330, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 5340, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 5390, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 5400, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 5410, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 5420, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 5480, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 5690, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 5700, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 5710, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 5720, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 5750, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 5760, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 5770, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 5780, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 5860, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 5870, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 5880, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 5890, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 5900, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 5920, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 5930, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 6040, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 6180, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 6190, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 6200, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 6200, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 6210, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 6210, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 6220, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 6230, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 6240, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 6350, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 6360, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 6370, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 6380, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 6380, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 6390, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 6390, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 6660, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 6660, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 6670, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 6670, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 6680, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 6690, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 6810, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 6950, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 6960, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 6970, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 6980, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 6990, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7000, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7010, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7020, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7030, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7040, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7050, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7060, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7090, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7200, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7210, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7220, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7230, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7230, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7240, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7250, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7390, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7500, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7510, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7520, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7530, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7540, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7550, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7560, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7570, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7580, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7590, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7600, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7610, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7620, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7630, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7660, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7670, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7680, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7690, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7700, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7710, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7770, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7780, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7790, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7800, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7850, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 7940, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7950, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7960, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7970, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7980, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 7990, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8000, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8010, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8020, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8030, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8040, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8120, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 8130, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 8140, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 8180, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8190, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8200, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8410, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 8420, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 8470, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8480, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8490, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8500, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8510, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8520, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8530, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8540, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8560, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 8680, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8690, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8700, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 8700, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8710, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8720, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8730, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8740, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8750, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8760, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8770, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8780, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 8840, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 8850, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 8920, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 9060, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 9120, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 9130, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 9140, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 9150, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 9160, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 9170, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 9180, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 9450, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 9460, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 9470, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 9590, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 9730, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 9740, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 9740, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 9750, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 9760, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 9880, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 9900, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 9910, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 9920, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 10020, type = PetMoveEvent, source = Dog - ID: 80.0
 Event raise time = 10060, type = PetMoveEvent, source = Cat - ID: 81.0
 Event raise time = 0, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 130, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 160, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 260, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 300, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 440, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 440, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 580, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 620, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 750, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 760, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 910, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 980, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 1040, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 1130, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 1180, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 1290, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 1320, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 1460, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 1490, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 1620, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 1620, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 1750, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 1750, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 1890, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 1910, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 2020, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 2110, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 2150, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 2250, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 2290, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 2380, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 2440, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 2570, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 2580, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 2720, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 2780, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 2920, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 2940, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 3050, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 3100, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 3210, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 3290, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 3340, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 3440, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 3510, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 3620, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 3650, type = PetSleepEvent, source = Dog - ID: 80.0
 Event raise time = 3760, type = PetSleepEvent, source = Cat - ID: 81.0
 Event raise time = 3780, type = PetSleepEvent, source = Dog - ID: 80.0
