Printing events sorted by their type: 
************************************** 

 Event raise time = 2460, type = DIYRepairEvent, source = Dad - ID: 58.0, target = Light - ID: 26.0
 Event raise time = 740, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 4290, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4290, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 4300, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4300, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 4310, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4440, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 4450, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4460, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4470, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4610, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4620, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4630, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4640, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4650, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4660, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4670, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4680, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4690, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4700, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4710, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4720, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4730, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4740, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4750, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4760, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4770, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4780, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4790, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4840, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 4980, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 4990, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 5000, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 5010, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 5020, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 5030, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 5060, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5070, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5080, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5090, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5170, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 5180, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 5190, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 5230, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5240, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5250, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5260, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5270, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5280, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5330, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 5420, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5430, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5440, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5450, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5460, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5470, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5480, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5490, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5500, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5510, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5520, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5530, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5540, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5550, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5690, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5700, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5710, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5720, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5730, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5740, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5750, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5890, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5900, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 5910, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 6050, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 6060, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 6200, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 6210, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 6220, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 6230, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 6240, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 6250, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 6380, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 6390, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 6390, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 6400, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 6410, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 6420, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 6560, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 6570, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 6580, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 6590, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 6600, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 6610, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 6620, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 6630, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 6640, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 6650, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 6660, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 6660, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 6670, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 6670, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 6810, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 6810, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 6820, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 6960, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 7340, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 7350, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 7360, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 7360, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 7370, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 7500, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 7640, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 7640, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 7650, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 7780, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 7790, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 7790, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 7800, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 7800, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 7810, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 7820, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 7830, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 7840, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 7850, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 7940, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 7950, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 7960, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 7990, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 8000, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 8010, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 8020, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 8030, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 8040, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 8100, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 8110, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 8180, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 8190, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 8200, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 8210, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 8350, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 8360, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 8370, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 8380, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 8380, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 8390, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 8520, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 8660, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 8800, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 9050, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9060, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9070, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9080, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9090, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9100, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9110, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9250, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9260, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9270, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9280, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9290, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9300, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9310, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9320, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9330, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 9330, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9340, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 9340, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9350, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 9350, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9360, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 9360, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9370, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9380, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9390, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9500, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 9510, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 9520, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 9660, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 9660, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9670, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 9670, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9680, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9690, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9810, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 9950, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 9960, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 9960, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9970, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 9970, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 9980, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 10110, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 10120, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 10120, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 10130, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 10140, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 10150, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 10160, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 10170, type = PetMoveEvent, source = Cat - ID: 65.0
 Event raise time = 0, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 10, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 130, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 150, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 280, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 320, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 420, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 460, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 600, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 600, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 730, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 740, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 870, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 940, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 1000, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 1070, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 1170, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 1220, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 1310, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 1370, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 1450, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 1560, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 1610, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 1740, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 1760, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 1900, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 1930, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 2060, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 2160, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 2190, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 2320, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 2350, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 2460, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 2520, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 2630, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 2680, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 2780, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 2880, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 2940, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 3020, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 3130, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 3170, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 3270, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 3400, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 3410, type = PetSleepEvent, source = Cat - ID: 65.0
 Event raise time = 3570, type = PetSleepEvent, source = Dog - ID: 64.0
